year,prop,age
2005.370015,0.8490594892,3
2005.602474,0.9115417386,3
2005.687005,0.9115417386,3
2005.771536,0.9115417386,3
2005.856067,0.9115417386,3
2005.940598,0.9115417386,3
2006.025129,0.9115417386,3
2006.10966,0.9115417386,3
2006.19419,0.9115417386,3
2006.278721,0.9115417386,3
2006.363252,0.9115417386,3
2006.616845,0.8875101042,3
2006.701376,0.8875101042,3
2006.785906,0.8875101042,3
2006.870437,0.8875101042,3
2006.954968,0.8875101042,3
2007.039499,0.8875101042,3
2007.12403,0.8875101042,3
2007.208561,0.8875101042,3
2007.293092,0.8875101042,3
2007.35649,0.8875101042,3
2007.631215,0.9051333027,3
2007.715746,0.9051333027,3
2007.800277,0.9051333027,3
2007.884808,0.9051333027,3
2007.969338,0.9051333027,3
2008.053869,0.9051333027,3
2008.1384,0.9051333027,3
2008.222931,0.9051333027,3
2008.307462,0.9051333027,3
2008.37086,0.9051333027,3
2008.60332,0.9652123887,3
2008.687851,0.9660134432,3
2008.772381,0.9660134432,3
2008.856912,0.9660134432,3
2008.941443,0.9660134432,3
2009.025974,0.9660134432,3
2009.110505,0.9660134432,3
2009.195036,0.9660134432,3
2009.279567,0.9660134432,3
2009.364097,0.9660134432,3
2009.61769,0.9836366417,3
2009.702221,0.9836366417,3
2009.786752,0.9836366417,3
2009.871283,0.9836366417,3
2009.955813,0.9836366417,3
2010.040344,0.9836366417,3
2010.124875,0.9836366417,3
2010.209406,0.9836366417,3
2010.293937,0.9836366417,3
2010.357335,0.9836366417,3
2010.63206,0.9371754819,3
2010.716591,0.9371754819,3
2010.801122,0.9371754819,3
2010.885653,0.9371754819,3
2010.970184,0.9371754819,3
2011.054715,0.9371754819,3
2011.139245,0.9371754819,3
2011.223776,0.9371754819,3
2011.308307,0.9371754819,3
2011.371705,0.9371754819,3
2011.604165,0.9283638826,3
2011.688696,0.9291649371,3
2011.773227,0.9291649371,3
2011.857758,0.9291649371,3
2011.942288,0.9291649371,3
2012.026819,0.9291649371,3
2012.11135,0.9291649371,3
2012.195881,0.9291649371,3
2012.280412,0.9291649371,3
2012.364943,0.9291649371,3
2012.618535,0.9692176611,3
2012.703066,0.9692176611,3
2012.787597,0.9692176611,3
2012.872128,0.9692176611,3
2012.956659,0.9692176611,3
2013.04119,0.9692176611,3
2013.12572,0.9692176611,3
2013.210251,0.9692176611,3
2013.294782,0.9692176611,3
2013.35818,0.9692176611,3
2013.59064,0.8490594892,3
2013.675171,0.8490594892,3
2013.759702,0.8490594892,3
2013.844233,0.8490594892,3
2013.928764,0.8490594892,3
2014.013294,0.8490594892,3
2014.097825,0.8490594892,3
2014.182356,0.8490594892,3
2014.266887,0.8490594892,3
2014.351418,0.8490594892,3
2014.60501,0.897122758,3
2014.689541,0.897122758,3
2014.774072,0.897122758,3
2014.858603,0.897122758,3
2014.943134,0.897122758,3
2015.027665,0.897122758,3
2015.112195,0.897122758,3
2015.196726,0.897122758,3
2015.281257,0.897122758,3
2015.365788,0.897122758,3
2015.619381,0.9419818088,3
2015.703911,0.9419818088,3
2015.788442,0.9419818088,3
2015.872973,0.9419818088,3
2015.957504,0.9419818088,3
2016.042035,0.9419818088,3
2016.126566,0.9419818088,3
2016.211097,0.9419818088,3
2016.295627,0.9419818088,3
2016.359026,0.9419818088,3
2016.591485,0.9852387506,3
2016.676016,0.9852387506,3
2016.760547,0.9852387506,3
2016.845078,0.9852387506,3
2016.929609,0.9852387506,3
2017.01414,0.9852387506,3
2017.098671,0.9852387506,3
2017.183201,0.9852387506,3
2017.267732,0.9852387506,3
2017.352263,0.9852387506,3
2017.605856,0.9804324238,3
2017.690387,0.9804324238,3
2017.774917,0.9804324238,3
2017.859448,0.9804324238,3
2017.943979,0.9804324238,3
2018.02851,0.9804324238,3
2018.113041,0.9804324238,3
2018.197572,0.9804324238,3
2018.282103,0.9804324238,3
2018.366633,0.9804324238,3
2018.620226,0.9451860267,3
2018.704757,0.9451860267,3
2018.789288,0.9451860267,3
2018.873818,0.9451860267,3
2018.958349,0.9451860267,3
2019.04288,0.9451860267,3
2019.127411,0.9451860267,3
2019.211942,0.9451860267,3
2019.296473,0.9451860267,3
2019.359871,0.9451860267,3
2021.874664,0.437317487,3
2021.959195,0.437317487,3
2022.043726,0.437317487,3
2022.128256,0.437317487,3
2022.212787,0.437317487,3
2022.297318,0.437317487,3
2022.381849,0.437317487,3
2022.46638,0.437317487,3
2022.550911,0.437317487,3
2022.635441,0.437317487,3
2022.719972,0.437317487,3
2022.804503,0.437317487,3
2022.889034,0.437317487,3
2022.973565,0.437317487,3
2023.058096,0.437317487,3
2023.142627,0.437317487,3
2023.227157,0.437317487,3
2023.311688,0.437317487,3
2023.396219,0.437317487,3
2023.48075,0.437317487,3
2023.565281,0.437317487,3
2023.649812,0.437317487,3
2023.734343,0.437317487,3
2023.818873,0.437317487,3
2023.882272,0.437317487,3
1979.651502,0.9788303148,4
1979.736033,0.9788303148,4
1979.820564,0.9788303148,4
1979.905095,0.9788303148,4
1979.989626,0.9788303148,4
1980.074157,0.9788303148,4
1980.158687,0.9788303148,4
1980.243218,0.9788303148,4
1980.327749,0.9788303148,4
1980.391147,0.9788303148,4
1980.623607,0.6888485934,4
1980.708138,0.6888485934,4
1980.792669,0.6888485934,4
1980.8772,0.6888485934,4
1980.961731,0.6888485934,4
1981.046261,0.6888485934,4
1981.130792,0.6888485934,4
1981.215323,0.6888485934,4
1981.299854,0.6888485934,4
1981.384385,0.6888485934,4
1981.637977,0.9515944625,4
1981.722508,0.9515944625,4
1981.807039,0.9515944625,4
1981.89157,0.9515944625,4
1981.976101,0.9515944625,4
1982.060632,0.9515944625,4
1982.145163,0.9515944625,4
1982.229693,0.9515944625,4
1982.314224,0.9515944625,4
1982.377622,0.9515944625,4
1982.610082,0.9788303148,4
1982.694613,0.9788303148,4
1982.779144,0.9788303148,4
1982.863675,0.9788303148,4
1982.948206,0.9788303148,4
1983.032736,0.9788303148,4
1983.117267,0.9788303148,4
1983.201798,0.9788303148,4
1983.286329,0.9788303148,4
1983.37086,0.9788303148,4
1983.624452,0.9419818088,4
1983.708983,0.9419818088,4
1983.793514,0.9419818088,4
1983.878045,0.9419818088,4
1983.962576,0.9419818088,4
1984.047107,0.9419818088,4
1984.131638,0.9419818088,4
1984.216168,0.9419818088,4
1984.300699,0.9419818088,4
1984.364097,0.9419818088,4
1984.406363,0.9419818088,4
1984.638823,0.9307670461,4
1984.723354,0.9307670461,4
1984.807884,0.9307670461,4
1984.892415,0.9307670461,4
1984.976946,0.9307670461,4
1985.061477,0.9307670461,4
1985.146008,0.9307670461,4
1985.230539,0.9307670461,4
1985.31507,0.9307670461,4
1985.378468,0.9307670461,4
1985.610928,0.9612071163,4
1985.695458,0.9612071163,4
1985.779989,0.9612071163,4
1985.86452,0.9612071163,4
1985.949051,0.9612071163,4
1986.033582,0.9612071163,4
1986.118113,0.9612071163,4
1986.202644,0.9612071163,4
1986.287174,0.9612071163,4
1986.350573,0.9612071163,4
1986.392838,0.9612071163,4
1986.625298,0.9387775909,4
1986.709829,0.9387775909,4
1986.794359,0.9387775909,4
1986.87889,0.9387775909,4
1986.963421,0.9387775909,4
1987.047952,0.9387775909,4
1987.132483,0.9387775909,4
1987.217014,0.9387775909,4
1987.301545,0.9387775909,4
1987.364943,0.9387775909,4
1987.639668,0.8426510534,4
1987.724199,0.8426510534,4
1987.80873,0.8426510534,4
1987.893261,0.8426510534,4
1987.977791,0.8426510534,4
1988.062322,0.8426510534,4
1988.146853,0.8426510534,4
1988.231384,0.8426510534,4
1988.315915,0.8426510534,4
1988.379313,0.8426510534,4
1988.59064,0.9676155521,4
1988.654038,0.9692176611,4
1988.738569,0.9692176611,4
1988.8231,0.9692176611,4
1988.907631,0.9692176611,4
1988.992162,0.9692176611,4
1989.076693,0.9692176611,4
1989.161223,0.9692176611,4
1989.245754,0.9692176611,4
1989.330285,0.9692176611,4
1989.393683,0.9692176611,4
1989.60501,0.9740239879,4
1989.668409,0.9740239879,4
1989.752939,0.9740239879,4
1989.83747,0.9740239879,4
1989.922001,0.9740239879,4
1990.006532,0.9740239879,4
1990.091063,0.9740239879,4
